ticker,날짜,O,H,L,C,V
1028,2015-04-22,268.2,270.65,267.22,268.64,136287742
1028,2015-04-23,270.27,272.78,268.85,272.59,134658263
1028,2015-04-24,273.81,275.11,270.33,271.05,144045532
1028,2015-04-27,272.16,272.29,269.29,270.05,92875855
1028,2015-04-28,270.63,270.93,268.1,268.55,100582787
1028,2015-04-29,269.54,269.76,265.92,268.03,117334622
1028,2015-04-30,267.04,267.57,265.85,266.42,106977761
1028,2015-05-04,267.57,268.56,266.99,267.33,81081807
1028,2015-05-06,265.96,266.18,263.09,264.03,103583671
1028,2015-05-07,263.11,263.49,260.1,262.47,97357301
1028,2015-05-08,262.11,262.72,260.81,260.81,69308472
1028,2015-05-11,263.45,263.88,261.49,261.49,71248477
1028,2015-05-12,262.12,262.35,260.52,261.42,78806725
1028,2015-05-13,261.82,263.65,261.73,263.25,73273723
1028,2015-05-14,263.18,263.88,262.63,263.69,74918229
1028,2015-05-15,265.24,265.51,261.09,261.33,82257756
1028,2015-05-18,261.28,261.97,260.45,261.97,81474969
1028,2015-05-19,261.84,263.97,261.04,262.92,87586164
1028,2015-05-20,263.79,265.54,263.43,265.36,92553867
1028,2015-05-21,265.2,265.38,262.41,262.66,84424667
1028,2015-05-22,263.66,266.03,263.28,266.03,99743651
1028,2015-05-26,265.96,266.16,263.82,265.41,100614834
1028,2015-05-27,263.9,264.22,259.72,260.16,103094585
1028,2015-05-28,261.13,261.93,260.06,260.06,93498428
1028,2015-05-29,259.88,261.91,259.47,260.39,106343249
1028,2015-06-01,259.84,260.0,257.13,258.74,80713574
1028,2015-06-02,258.8,259.49,255.91,256.29,114420592
1028,2015-06-03,256.54,257.44,253.51,254.11,104074267
1028,2015-06-04,255.4,257.04,254.34,255.47,101269972
1028,2015-06-05,254.09,256.12,254.0,254.94,94583710
1028,2015-06-08,254.87,254.87,253.34,254.21,84658216
1028,2015-06-09,253.78,255.06,252.68,253.51,79051343
1028,2015-06-10,255.5,255.68,251.95,252.11,85553747
1028,2015-06-11,253.77,253.83,251.74,252.32,129133552
1028,2015-06-12,253.94,254.77,250.84,251.66,89308353
1028,2015-06-15,250.14,251.37,249.38,250.74,67758114
1028,2015-06-16,250.94,251.0,246.42,248.49,93164622
1028,2015-06-17,249.27,249.53,247.52,249.08,71024150
1028,2015-06-18,250.42,251.26,248.92,249.67,72995691
1028,2015-06-19,251.37,251.41,249.79,249.84,88051502
1028,2015-06-22,251.6,252.69,250.45,250.99,64166618
1028,2015-06-23,253.25,255.42,252.52,254.52,83598457
1028,2015-06-24,255.01,255.24,253.79,254.94,72505623
1028,2015-06-25,253.84,254.66,253.42,253.8,80939569
1028,2015-06-26,253.29,255.35,252.89,254.48,83208331
1028,2015-06-29,250.61,251.96,250.36,251.26,89002620
1028,2015-06-30,250.52,252.39,250.2,252.27,74407057
1028,2015-07-01,252.49,255.52,251.65,255.07,85790155
1028,2015-07-02,255.84,256.12,254.75,255.5,90089731
1028,2015-07-03,255.34,255.62,253.56,254.66,98712696
1028,2015-07-06,251.25,252.54,248.03,248.3,166945414
1028,2015-07-07,249.57,249.86,246.56,248.05,149355998
1028,2015-07-08,248.65,248.66,244.94,244.94,118840432
1028,2015-07-09,243.17,246.77,241.49,246.77,107123052
1028,2015-07-10,247.8,247.8,246.08,246.83,101705134
1028,2015-07-13,247.0,250.12,246.64,249.84,118985564
1028,2015-07-14,250.7,250.79,247.98,248.64,107053904
1028,2015-07-15,249.63,250.94,248.38,249.65,188368464
1028,2015-07-16,249.51,251.59,249.3,251.47,150452766
1028,2015-07-17,253.05,253.15,249.02,250.23,133782095
1028,2015-07-20,250.02,250.52,248.43,248.91,95326330
1028,2015-07-21,249.93,251.15,248.57,250.35,108289339
1028,2015-07-22,248.69,249.42,247.04,247.88,96059690
1028,2015-07-23,248.3,248.39,246.46,247.31,96301019
1028,2015-07-24,246.66,246.67,244.38,244.91,95762104
1028,2015-07-27,243.58,246.16,243.54,244.98,98465634
1028,2015-07-28,243.82,246.1,242.86,245.21,97425491
1028,2015-07-29,246.75,247.36,245.73,245.97,85212197
1028,2015-07-30,246.01,246.5,243.61,243.61,106335826
1028,2015-07-31,244.62,244.9,241.87,244.3,95354595
1028,2015-08-03,243.71,243.71,241.06,241.48,79207892
1028,2015-08-04,241.46,243.56,241.42,243.55,71970280
1028,2015-08-05,243.5,244.05,242.33,243.12,75475583
1028,2015-08-06,243.85,243.86,239.98,240.04,84494907
1028,2015-08-07,239.71,240.15,238.66,239.79,61300292
1028,2015-08-10,239.54,239.58,238.07,239.18,64388927
1028,2015-08-11,241.23,241.92,237.85,237.91,96678163
1028,2015-08-12,237.06,238.65,234.75,237.24,103292020
1028,2015-08-13,237.02,238.38,235.79,237.32,80878100
1028,2015-08-17,238.22,238.28,235.35,235.37,61976494
1028,2015-08-18,236.69,236.95,234.98,235.2,78968295
1028,2015-08-19,235.49,236.22,232.47,234.27,104794952
1028,2015-08-20,233.28,233.55,231.16,231.59,78670261
1028,2015-08-21,226.06,228.53,225.18,227.14,104152076
1028,2015-08-24,225.16,226.58,217.52,221.53,116372962
1028,2015-08-25,222.56,225.69,218.6,223.07,140958023
1028,2015-08-26,222.49,228.14,221.3,227.71,139394577
1028,2015-08-27,229.78,230.34,228.11,228.94,107374929
1028,2015-08-28,231.81,232.55,231.1,232.35,101461050
1028,2015-08-31,231.56,232.8,230.53,232.8,97988704
1028,2015-09-01,231.86,232.5,229.51,229.55,77917832
1028,2015-09-02,226.36,230.71,226.03,229.91,79282229
1028,2015-09-03,231.52,231.77,229.58,230.4,73804353
1028,2015-09-04,231.23,231.38,227.11,227.9,67222468
1028,2015-09-07,227.53,228.71,226.13,227.31,58979662
1028,2015-09-08,227.97,228.61,226.61,227.76,82248106
1028,2015-09-09,230.54,234.4,230.5,234.4,82866831
1028,2015-09-10,232.34,237.18,231.96,237.18,95434451
1028,2015-09-11,234.52,235.54,233.61,233.74,65039813
1028,2015-09-14,234.45,234.56,231.65,233.06,60761375
1028,2015-09-15,232.91,233.91,232.49,233.59,55627251
1028,2015-09-16,234.89,239.29,234.77,238.78,89244074
1028,2015-09-17,240.35,240.35,238.51,239.29,85405732
1028,2015-09-18,239.01,241.3,236.93,241.12,84509934
1028,2015-09-21,238.06,239.11,236.3,236.72,52059895
1028,2015-09-22,237.84,239.05,236.74,238.68,62133209
1028,2015-09-23,235.85,237.02,234.25,234.26,71152793
1028,2015-09-24,235.65,235.96,233.9,234.26,56936529
1028,2015-09-25,234.48,234.99,232.66,233.79,53231378
1028,2015-09-30,230.45,236.73,230.34,236.71,76014873
1028,2015-10-01,236.6,239.61,235.83,238.62,62046934
1028,2015-10-02,238.39,239.17,237.15,237.15,65101460
1028,2015-10-05,238.45,240.14,237.61,237.98,63859605
1028,2015-10-06,240.28,240.58,239.1,240.18,66714714
1028,2015-10-07,241.14,243.6,241.13,243.52,63799686
1028,2015-10-08,244.82,246.02,243.25,246.02,74520359
1028,2015-10-12,246.16,247.49,245.29,246.49,104494756
1028,2015-10-13,246.22,247.04,245.1,246.04,71240361
1028,2015-10-14,245.43,245.74,243.91,244.94,69342277
1028,2015-10-15,244.82,248.53,244.69,247.89,70561029
1028,2015-10-16,248.34,248.35,246.71,247.37,66047784
1028,2015-10-19,247.49,248.19,246.44,247.47,54635233
1028,2015-10-20,247.57,248.72,247.07,248.53,78290367
1028,2015-10-21,248.4,250.59,247.93,249.25,83571782
1028,2015-10-22,249.04,249.43,246.69,247.22,89011798
1028,2015-10-23,249.82,251.32,248.97,249.41,80981068
1028,2015-10-26,250.58,250.63,249.38,250.36,67719247
1028,2015-10-27,249.52,250.18,248.71,250.04,64323611
1028,2015-10-28,250.03,250.03,248.33,249.79,87705222
1028,2015-10-29,251.19,253.41,248.85,248.93,138191335
1028,2015-10-30,249.2,250.87,248.83,249.41,76798487
1028,2015-11-02,249.86,250.66,249.33,250.6,61867648
1028,2015-11-03,251.44,252.94,251.33,252.12,92475178
1028,2015-11-04,252.74,253.22,251.11,252.33,60765708
1028,2015-11-05,251.77,252.13,250.58,251.79,60049790
1028,2015-11-06,251.53,252.05,249.8,250.25,76265135
1028,2015-11-09,249.87,250.01,248.29,249.21,75324281
1028,2015-11-10,247.77,247.84,244.94,245.86,77450305
1028,2015-11-11,245.47,246.65,244.13,245.86,64210429
1028,2015-11-12,245.73,245.97,245.0,245.14,49479962
1028,2015-11-13,243.16,243.98,242.56,242.71,59938835
1028,2015-11-16,239.41,240.81,238.84,238.87,98793414
1028,2015-11-17,241.99,242.93,240.93,241.26,62912745
1028,2015-11-18,241.76,242.65,241.16,241.44,80099108
1028,2015-11-19,243.1,244.79,242.54,244.79,73733891
1028,2015-11-20,244.74,245.5,244.31,244.8,97645966
1028,2015-11-23,245.48,246.86,244.94,245.92,69101132
1028,2015-11-24,245.96,248.05,245.77,247.51,69430965
1028,2015-11-25,247.79,247.85,246.45,246.58,70518981
1028,2015-11-26,247.21,249.91,247.21,249.43,84297638
1028,2015-11-27,250.46,250.6,248.93,249.07,66676192
1028,2015-11-30,248.3,248.4,243.85,244.24,117528212
1028,2015-12-01,245.47,249.08,245.39,248.7,61341937
1028,2015-12-02,248.9,249.0,246.6,246.6,55558673
1028,2015-12-03,245.46,245.49,243.12,244.68,49723906
1028,2015-12-04,241.86,243.31,241.64,242.15,47979419
1028,2015-12-07,243.76,243.81,240.67,240.68,48477246
1028,2015-12-08,240.86,241.77,239.19,239.23,63313204
1028,2015-12-09,239.59,240.3,238.67,239.4,65350852
1028,2015-12-10,239.28,241.31,238.99,240.6,81176361
1028,2015-12-11,240.65,241.83,239.78,240.35,61336104
1028,2015-12-14,237.55,238.49,236.94,238.17,72617272
1028,2015-12-15,239.13,239.54,237.98,238.8,54287605
1028,2015-12-16,240.89,244.37,240.82,243.49,66772308
1028,2015-12-17,245.2,245.69,242.77,244.17,63271699
1028,2015-12-18,241.71,244.14,241.42,243.0,61138437
1028,2015-12-21,243.01,244.69,242.01,243.76,53526616
1028,2015-12-22,244.06,245.51,242.58,245.48,69969664
1028,2015-12-23,245.64,247.49,244.97,246.53,68707198
1028,2015-12-24,247.81,247.96,245.33,245.33,58777272
1028,2015-12-28,245.38,245.51,241.79,241.79,66381094
1028,2015-12-29,240.69,241.61,238.9,241.22,61632840
1028,2015-12-30,242.13,242.42,240.03,240.38,67553918
1028,2016-01-04,239.3,239.35,234.63,234.63,68178667
1028,2016-01-05,233.96,237.25,233.96,236.13,67016942
1028,2016-01-06,236.48,236.48,233.27,234.6,89014282
1028,2016-01-07,233.23,234.54,231.52,231.93,88011926
1028,2016-01-08,230.4,233.78,229.91,233.68,117164870
1028,2016-01-11,230.77,232.27,230.34,230.83,76834602
1028,2016-01-12,232.45,232.85,230.25,230.55,72236893
1028,2016-01-13,232.24,234.26,231.89,233.52,71912690
1028,2016-01-14,230.68,231.52,229.41,231.38,78137065
1028,2016-01-15,233.38,233.76,228.01,228.78,96870678
1028,2016-01-18,225.56,229.16,225.33,228.59,79302811
1028,2016-01-19,228.79,230.12,227.03,230.08,80141538
1028,2016-01-20,229.29,229.3,222.92,224.54,121075003
1028,2016-01-21,224.83,226.61,223.81,223.81,145374520
1028,2016-01-22,226.35,228.79,226.31,228.79,115528756
1028,2016-01-25,229.98,231.37,228.99,230.21,75662971
1028,2016-01-26,228.66,229.06,226.16,227.19,89529004
1028,2016-01-27,229.19,231.13,228.83,230.96,92894217
1028,2016-01-28,229.07,231.62,228.02,231.51,131304060
1028,2016-01-29,230.97,232.1,228.8,232.1,107901108
1028,2016-02-01,232.87,233.84,232.13,233.67,106256160
1028,2016-02-02,232.27,232.95,231.05,231.1,87256794
1028,2016-02-03,229.29,229.36,227.77,228.97,77801102
1028,2016-02-04,230.3,232.94,230.12,232.91,84733845
1028,2016-02-05,232.73,233.93,232.27,233.3,90041544
1028,2016-02-11,227.77,228.35,226.26,226.7,83572332
1028,2016-02-12,225.5,226.63,223.37,224.98,122056223
1028,2016-02-15,227.84,228.81,226.86,228.4,82004802
1028,2016-02-16,229.26,232.13,228.87,231.52,76712645
1028,2016-02-17,231.66,233.3,230.87,231.94,95029362
1028,2016-02-18,235.08,235.11,233.52,234.74,81407731
1028,2016-02-19,234.11,235.31,233.47,235.27,74342675
1028,2016-02-22,234.58,235.73,233.78,234.95,59585295
1028,2016-02-23,236.54,236.67,234.42,235.03,70243331
1028,2016-02-24,234.3,235.58,233.96,234.91,70372634
1028,2016-02-25,235.57,236.91,233.87,235.37,73319530
1028,2016-02-26,236.39,236.46,234.86,235.22,77666207
1028,2016-02-29,235.4,236.28,234.63,234.63,80364749
1028,2016-03-02,238.45,239.08,238.08,238.63,108551572
1028,2016-03-03,240.2,240.2,238.68,240.09,111240740
1028,2016-03-04,239.84,240.31,238.93,239.74,116636465
1028,2016-03-07,240.47,240.91,239.84,240.21,134368088
1028,2016-03-08,240.27,240.27,237.32,238.44,119589301
1028,2016-03-09,237.64,239.13,237.21,239.13,76741484
1028,2016-03-10,239.91,242.51,239.47,241.43,84244617
1028,2016-03-11,241.29,242.62,241.17,241.97,60922701
1028,2016-03-14,243.9,243.94,241.93,242.15,73873081
1028,2016-03-15,242.47,243.0,241.28,241.83,67444375
1028,2016-03-16,242.04,243.43,241.63,242.35,73418191
1028,2016-03-17,243.65,245.84,243.58,244.09,88888120
1028,2016-03-18,245.25,245.27,243.72,244.63,77050002
1028,2016-03-21,245.44,245.95,243.2,244.28,72832440
1028,2016-03-22,244.75,245.41,244.06,245.41,73835153
1028,2016-03-23,245.33,246.18,244.45,245.23,72958176
1028,2016-03-24,244.3,245.0,243.31,244.08,74738650
1028,2016-03-25,244.61,244.65,243.33,243.79,73171826
1028,2016-03-28,243.86,244.96,243.66,243.95,104246539
1028,2016-03-29,244.55,245.88,244.11,245.53,103639625
1028,2016-03-30,246.98,247.58,246.07,246.54,103093485
1028,2016-03-31,246.95,247.26,244.55,245.86,89221199
1028,2016-04-01,245.59,245.66,241.82,242.36,157191240
1028,2016-04-04,242.38,243.06,241.73,243.05,68617550
1028,2016-04-05,242.1,242.25,240.28,240.58,63928835
1028,2016-04-06,240.85,242.59,240.65,241.99,103088446
1028,2016-04-07,243.05,243.27,241.03,242.29,138883795
1028,2016-04-08,240.59,241.84,239.57,241.77,117363492
1028,2016-04-11,241.79,242.29,240.65,242.06,89458690
1028,2016-04-12,242.05,243.94,241.72,243.71,102075053
1028,2016-04-14,247.01,248.9,246.76,248.89,136902838
1028,2016-04-15,248.47,249.03,247.68,248.53,99584835
1028,2016-04-18,246.7,248.04,246.32,248.0,82378794
1028,2016-04-19,248.67,249.34,247.49,247.88,99751306
1028,2016-04-20,248.63,249.56,247.26,247.26,93347676
1028,2016-04-21,248.45,249.5,247.92,249.39,87878652
1028,2016-04-22,248.44,248.86,247.74,248.32,105792344
1028,2016-04-25,248.33,248.45,247.08,248.13,129122336
1028,2016-04-26,247.81,249.22,247.7,248.92,134475130
1028,2016-04-27,248.87,249.09,248.28,248.69,163101404
1028,2016-04-28,249.42,249.52,245.91,246.27,108535349
1028,2016-04-29,245.9,246.01,243.89,245.2,104339374
1028,2016-05-02,244.86,244.88,243.27,243.47,78967792
1028,2016-05-03,244.88,244.9,243.48,244.29,71151149
1028,2016-05-04,243.29,243.85,242.23,243.31,110856591
1028,2016-05-09,242.84,243.11,241.63,242.23,98228242
1028,2016-05-10,241.97,243.68,241.77,243.68,114280300
1028,2016-05-11,244.39,244.39,241.99,243.07,87896278
1028,2016-05-12,242.23,243.12,241.66,242.34,81718852
1028,2016-05-13,242.61,242.73,240.03,240.6,74186891
1028,2016-05-16,240.01,241.32,240.01,240.82,97138000
1028,2016-05-17,241.67,241.81,240.26,241.03,71716492
1028,2016-05-18,240.32,240.46,238.14,239.82,103981043
1028,2016-05-19,239.45,239.68,238.47,239.04,103127626
1028,2016-05-20,238.67,239.59,238.23,238.74,65914081
1028,2016-05-23,239.6,240.08,237.81,239.85,57833874
1028,2016-05-24,239.28,239.48,237.65,237.65,89473009
1028,2016-05-25,239.68,241.45,239.28,240.91,91189237
1028,2016-05-26,241.56,242.05,240.45,240.58,130282391
1028,2016-05-27,241.25,242.41,240.74,241.85,92225312
1028,2016-05-30,241.94,242.07,240.41,241.73,67446141
1028,2016-05-31,241.03,243.84,240.36,243.63,117966926
1028,2016-06-01,242.7,244.19,242.48,243.58,78835300
1028,2016-06-02,243.88,244.66,243.31,244.18,78953123
1028,2016-06-03,244.94,244.94,243.67,244.39,86345131
1028,2016-06-07,245.55,247.86,245.54,247.85,79435480
1028,2016-06-08,248.24,250.04,247.68,250.04,90733415
1028,2016-06-09,250.19,251.51,248.46,250.19,138770416
1028,2016-06-10,249.86,249.86,248.63,248.96,89452694
1028,2016-06-13,246.74,246.96,243.7,244.05,79114683
1028,2016-06-14,243.79,244.46,242.36,243.35,107840185
1028,2016-06-15,243.41,244.16,242.19,243.3,84095780
1028,2016-06-16,243.66,244.0,240.52,241.61,83308155
1028,2016-06-17,243.35,244.02,241.32,241.63,77334439
1028,2016-06-20,244.44,245.63,243.74,245.17,75085164
1028,2016-06-21,244.6,245.5,243.99,245.34,58402782
1028,2016-06-22,245.17,247.03,244.79,246.75,65848526
1028,2016-06-23,246.42,246.81,245.64,246.31,65983243
1028,2016-06-24,248.23,248.27,234.97,239.21,190032858
1028,2016-06-27,236.79,239.28,236.68,239.28,95450952
1028,2016-06-28,236.78,240.46,236.73,240.08,79648635
1028,2016-06-29,241.29,243.71,240.68,242.32,67355418
1028,2016-06-30,244.25,244.48,242.52,244.14,75453135
1028,2016-07-01,244.96,247.57,244.78,246.52,63045555
1028,2016-07-04,246.66,247.94,246.16,247.62,63633389
1028,2016-07-05,247.67,247.84,246.51,246.91,54810843
1028,2016-07-06,245.37,245.74,240.73,241.86,71672529
1028,2016-07-07,243.15,245.02,242.63,244.6,62210068
1028,2016-07-08,244.3,245.4,242.72,243.43,62667248
1028,2016-07-11,245.64,247.42,245.44,246.99,63842408
1028,2016-07-12,247.36,248.35,246.62,247.14,72907798
1028,2016-07-13,249.44,250.26,247.74,249.25,78644532
1028,2016-07-14,248.95,249.96,248.36,249.8,67346919
1028,2016-07-15,250.61,251.72,249.99,251.02,75735977
1028,2016-07-18,251.08,251.65,250.31,251.52,55902935
1028,2016-07-19,251.64,251.76,250.08,250.97,62163969
1028,2016-07-20,250.37,250.66,249.08,250.66,60017860
1028,2016-07-21,251.11,251.36,249.72,250.44,63663968
1028,2016-07-22,249.43,250.7,248.97,250.04,55603662
1028,2016-07-25,250.4,251.49,249.69,250.65,68796668
1028,2016-07-26,250.19,252.76,249.9,252.72,73285971
1028,2016-07-27,252.63,253.2,252.13,252.73,78388792
1028,2016-07-28,253.27,253.34,251.0,251.86,74226019
1028,2016-07-29,252.24,253.37,251.48,251.48,87035136
1028,2016-08-01,252.91,254.02,252.81,253.81,91146023
1028,2016-08-02,252.8,253.14,251.76,251.93,61749843
1028,2016-08-03,250.56,250.56,248.6,248.65,74698657
1028,2016-08-04,250.22,250.34,248.65,249.24,54041478
1028,2016-08-05,250.21,252.4,249.96,252.36,62003897
1028,2016-08-08,253.34,254.18,252.51,254.11,64329330
1028,2016-08-09,254.38,256.24,254.19,255.85,60354715
1028,2016-08-10,255.68,256.31,255.06,255.43,66935126
1028,2016-08-11,255.14,256.18,254.24,256.18,93471525
1028,2016-08-12,256.86,257.88,255.7,256.17,74918344
1028,2016-08-16,256.95,258.13,256.12,256.15,68324390
1028,2016-08-17,255.82,256.32,254.6,256.04,63810349
1028,2016-08-18,256.62,258.23,255.8,258.11,64012268
1028,2016-08-19,258.42,258.84,257.54,258.69,72796872
1028,2016-08-22,258.54,258.63,256.92,257.27,62921053
1028,2016-08-23,257.57,258.63,257.09,258.42,65706769
1028,2016-08-24,258.4,258.65,256.54,257.3,54461002
1028,2016-08-25,256.78,257.76,256.0,257.26,58803640
1028,2016-08-26,256.17,256.76,255.02,256.23,68304139
1028,2016-08-29,254.93,256.66,254.45,256.49,62755206
1028,2016-08-30,257.27,258.93,257.0,257.49,56516215
1028,2016-08-31,257.21,257.49,255.9,256.87,66352050
1028,2016-09-01,254.95,256.13,253.86,256.03,56098428
1028,2016-09-02,256.16,256.73,255.57,256.5,49266149
1028,2016-09-05,257.85,259.74,257.63,259.64,54167953
1028,2016-09-06,259.39,261.16,259.26,260.93,49969928
1028,2016-09-07,261.15,262.1,260.31,260.31,68749890
1028,2016-09-08,260.72,261.48,259.41,260.86,79382885
1028,2016-09-09,258.68,258.94,256.21,257.31,70053782
1028,2016-09-12,252.37,253.43,250.53,250.53,66332400
1028,2016-09-13,253.39,253.55,251.66,251.77,74548844
1028,2016-09-19,251.51,254.54,251.38,253.93,59750995
1028,2016-09-20,253.86,255.23,253.33,255.09,54626775
1028,2016-09-21,254.65,256.55,254.56,256.52,51982434
1028,2016-09-22,258.46,259.99,258.13,258.34,59904080
1028,2016-09-23,258.44,259.14,257.71,258.37,58392949
1028,2016-09-26,258.07,259.32,256.9,257.48,43876471
1028,2016-09-27,256.16,259.87,255.16,259.57,58684782
1028,2016-09-28,259.32,259.46,257.96,258.21,59186744
1028,2016-09-29,259.6,260.95,259.6,260.35,65365521
1028,2016-09-30,258.3,258.91,257.29,257.49,74918669
1028,2016-10-04,259.51,259.74,258.55,259.18,62561271
1028,2016-10-05,257.51,259.49,256.67,258.99,58014430
1028,2016-10-06,261.6,261.68,259.65,261.13,64936064
1028,2016-10-07,261.17,261.53,259.73,260.06,62369962
1028,2016-10-10,258.85,260.71,257.68,260.31,74083524
1028,2016-10-11,259.29,260.4,255.93,256.15,68770860
1028,2016-10-12,254.69,256.67,254.56,256.2,62692210
1028,2016-10-13,256.19,256.6,253.79,253.93,58490179
1028,2016-10-14,254.7,255.91,254.66,255.09,61589611
1028,2016-10-17,255.9,257.07,253.71,256.19,55157800
1028,2016-10-18,256.17,258.04,255.99,257.98,59070925
1028,2016-10-19,257.25,259.67,257.17,258.21,62057211
1028,2016-10-20,258.55,259.28,257.8,258.41,60714095
1028,2016-10-21,258.16,258.39,256.82,257.26,52581233
1028,2016-10-24,257.83,259.48,257.76,259.48,53738124
1028,2016-10-25,258.79,258.92,257.82,258.57,68927759
1028,2016-10-26,257.73,257.73,254.13,255.52,65631185
1028,2016-10-27,256.25,256.99,255.62,256.66,68404189
1028,2016-10-28,256.45,257.3,255.89,256.53,53169497
1028,2016-10-31,255.6,256.66,255.21,255.93,59124246
1028,2016-11-01,255.35,256.3,253.51,255.99,71630176
1028,2016-11-02,254.27,254.77,252.33,252.83,67054447
1028,2016-11-03,252.44,253.74,251.72,252.9,56223937
1028,2016-11-04,252.85,253.29,251.86,252.57,44617037
1028,2016-11-07,254.79,255.42,254.0,254.6,49039152
1028,2016-11-08,256.2,256.31,254.1,255.26,46853191
1028,2016-11-09,255.83,257.03,246.51,249.67,123178576
1028,2016-11-10,253.8,255.31,252.64,255.31,119315959
1028,2016-11-11,252.93,253.88,251.9,251.99,101509330
1028,2016-11-14,251.59,252.36,250.0,250.01,100351271
1028,2016-11-15,250.39,250.93,249.18,249.2,87818072
1028,2016-11-16,250.93,251.54,250.23,250.32,79965323
1028,2016-11-17,249.62,250.86,248.71,250.46,67352391
1028,2016-11-18,250.9,251.02,249.23,250.21,78549869
1028,2016-11-21,249.7,250.8,248.93,249.51,55387654
1028,2016-11-22,250.85,252.85,250.47,252.37,62525564
1028,2016-11-23,253.09,254.71,252.22,253.66,68300279
1028,2016-11-24,253.22,253.71,251.44,252.03,53636068
1028,2016-11-25,252.19,252.84,251.64,252.26,44610915
1028,2016-11-28,252.46,253.63,250.87,252.96,45864117
1028,2016-11-29,252.98,253.63,252.32,252.91,50824405
1028,2016-11-30,253.2,255.0,252.86,254.26,67935831
1028,2016-12-01,254.84,255.23,254.06,254.48,59348372
1028,2016-12-02,253.93,254.22,252.06,252.88,55138585
1028,2016-12-05,252.12,253.04,251.52,252.14,50360824
1028,2016-12-06,253.88,256.27,253.85,255.63,61484818
1028,2016-12-07,256.57,257.05,255.96,256.34,54699576
1028,2016-12-08,258.79,262.0,258.63,262.0,74290339
1028,2016-12-09,261.24,261.29,260.34,260.91,58353707
1028,2016-12-12,261.59,261.69,259.89,260.72,56950418
1028,2016-12-13,260.38,261.72,260.08,261.63,77992348
1028,2016-12-14,262.64,262.86,261.12,262.0,55929094
1028,2016-12-15,259.9,262.08,259.82,261.45,55035212
1028,2016-12-16,261.59,262.91,261.16,262.56,60475001
1028,2016-12-19,262.03,263.22,261.86,261.93,46955399
1028,2016-12-20,262.78,263.26,262.14,262.59,51200598
1028,2016-12-21,263.76,264.42,262.1,262.1,62168086
1028,2016-12-22,262.71,262.92,261.66,261.97,53376423
1028,2016-12-23,262.1,262.26,261.3,261.61,46535716
1028,2016-12-26,261.83,262.27,261.36,261.9,45262568
1028,2016-12-27,262.35,262.85,261.79,262.49,52535692
1028,2016-12-28,259.65,260.59,259.52,259.7,54257286
1028,2016-12-29,259.02,260.04,258.62,260.01,48685043
1028,2017-01-02,259.42,261.21,258.64,260.36,36913098
1028,2017-01-03,261.55,263.0,260.72,262.97,61838711
1028,2017-01-04,263.19,263.27,262.47,263.12,68765255
1028,2017-01-05,262.88,262.94,261.64,261.98,78823343
1028,2017-01-06,263.01,263.61,262.66,263.2,56571680
1028,2017-01-09,263.83,264.55,263.34,263.74,59178996
1028,2017-01-10,263.15,263.88,262.83,263.73,60748649
1028,2017-01-11,264.24,268.91,264.18,268.15,76588092
1028,2017-01-12,268.48,269.95,267.93,269.95,70686267
1028,2017-01-13,268.34,268.68,267.66,267.91,61589373
1028,2017-01-16,267.71,268.53,265.37,266.15,63875675
1028,2017-01-17,266.65,268.53,266.33,267.37,64796636
1028,2017-01-18,267.64,267.96,265.37,267.08,56660039
1028,2017-01-19,269.3,270.01,266.39,267.7,59532818
1028,2017-01-20,266.45,267.35,266.18,266.52,55384328
1028,2017-01-23,266.77,267.84,265.53,267.12,56738408
1028,2017-01-24,267.79,268.25,266.24,267.3,54347701
1028,2017-01-25,268.65,269.04,267.28,268.15,63437525
1028,2017-01-26,269.15,271.21,268.47,270.48,70097760
1028,2017-01-31,269.61,270.0,268.09,268.09,69680296
1028,2017-02-01,269.16,269.97,268.87,269.56,65867724
1028,2017-02-02,269.63,271.25,268.01,268.49,76734549
1028,2017-02-03,269.1,269.62,267.37,268.85,71589138
1028,2017-02-06,270.65,271.08,268.75,269.49,71640529
1028,2017-02-07,269.52,269.68,268.51,268.97,71251793
1028,2017-02-08,268.51,268.56,265.76,267.72,64572994
1028,2017-02-09,267.99,268.91,267.21,267.69,72700925
1028,2017-02-10,269.04,269.72,268.43,268.66,83141378
1028,2017-02-13,268.48,268.85,267.88,268.81,71066151
1028,2017-02-14,268.82,269.34,267.05,267.9,68621518
1028,2017-02-15,267.64,269.47,267.06,268.81,75724901
1028,2017-02-16,269.48,270.22,268.32,268.93,65399494
1028,2017-02-17,267.6,269.02,267.6,268.84,59750742
1028,2017-02-20,269.41,269.92,268.57,269.73,54535018
1028,2017-02-21,269.9,273.13,269.7,272.11,61709519
1028,2017-02-22,272.61,273.15,271.96,272.85,64581121
1028,2017-02-23,272.61,273.18,272.18,272.89,64488761
1028,2017-02-24,272.61,272.84,269.76,270.38,116666716
1028,2017-02-27,270.35,270.62,268.72,268.97,81075967
1028,2017-02-28,269.27,270.62,269.1,270.06,88888146
1028,2017-03-02,272.14,273.34,271.35,272.65,105762247
1028,2017-03-03,271.03,271.48,268.77,269.77,78076004
1028,2017-03-06,269.07,270.74,268.36,270.41,72120004
1028,2017-03-07,270.22,272.45,269.96,271.87,69476314
1028,2017-03-08,271.65,273.21,271.32,272.29,68167291
1028,2017-03-09,272.73,272.97,271.56,271.62,71716179
1028,2017-03-10,271.08,273.0,270.24,272.29,67632712
